,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS08,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,PCH_WICSPTH_08_12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,REDEMP_SNAPS12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10
3036,2542.9102629999998,17.03678322,1141.304661,7.6464200810000005,458.06762639999994,7.394150547000001,528.2417807,3.53907129,519.4015119,3.479843976,5,0.334090605,1,0.066818121,9,0.60136309,2,0.133636242,15.0,1.021520022,3,4,33.33333,0.2005884,0.27240529999999996,35.80314,4,0.267272484,4,0.267272484,552.5536071,595.6438373999999,434.9249921,503.47932869999994,343166.5627,18.38679794,27.37951673,85,77.738,1.0,0,1,1,11.41667358,52.54502741,9.162098669,5.118374394,0.8303764692,,24.576420000000002,,,90220.05,,2.9157418739999996,1.242679735,0,11.2,4.7,6.5,7.4,1.082025,0.9486629000000001,1.055159,61.0,48.0,-21.31147541,9.050445104,8.347826087,6.604336582,0.9068278805,332.0,51.0,-84.63855422,21.8205718,3.469859845,-84.09821761,1.0,18.0,13.0,-27.77777778,136.0,,,8.938547486000001,9.252959586000001,3.517485372,18.0,13.0,-27.77777778,136.0,,,8.938547486000001,,,11.0,9.0,-18.18181818,12.0,12.0,0.0,0.7886953664,0.8164376106,3.517485372,8.0,4.0,-50.0,2.0,1.0,-50.0,0.1314492277,0.06803646755,-48.24125731,0.0,0.0,0.0,0.0,3.0,,0.0,2896.0,,0.0,197.03361,,11.0,1.0,-90.90909091,1.0,3.0,200.0,,25000.0,,0.0,1.0,13.8,32.6,36.2,1,0.066818121,97.90298807,0.1272946536,0.6900710170000001,0.2545893072,0.1674929653,0.0066997186120000005,17.19147796,21.68698915,0,0,0,0.0
2036,6954.115392000001,32.95789285,2096.6263329999997,9.93661769,98.85382483,1.106861772,1474.2707070000001,6.987064961000001,1255.92192,5.952236586000001,3,0.142795945,0,0.0,12,0.571183778,2,0.095197296,13.5,0.6448839209,4,4,0.0,0.1966568,0.19107670000000002,-2.837495,13,0.6187824270000001,19,0.904374316,491.93397699999997,585.3395975,564.3849267999999,727.6604239,259203.2711,8.323863434,12.93443918,71,70.306,0.0,0,1,1,12.51058988,26.07872824,10.900832699999999,3.127956663,0.3280543686,7.948378,13.705070000000001,72.42605,40417.5,71725.5,77.46149,2.252938885,2.5525474459999997,0,13.2,5.0,5.3,5.8,0.9485940999999999,1.038527,0.8449965,18.0,15.0,-16.66666667,1.7257909880000002,1.459143969,0.035303076919999996,0.008825403386,70.0,41.0,-41.42857143,3.3531327839999996,1.9544284490000001,-41.71335957,3.0,3.0,4.0,33.33333333,,,,,,,2.0,2.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,100.0,3.0,2.0,-33.33333333,9000.0,,,0.0,1.0,8.4,28.6,33.0,3,0.142795945,94.76777251,0.5971563981,1.710900474,0.4691943128,1.4075829380000002,0.05687203791,17.14691943,20.52606635,0,0,0,1.0
741,138588.4696,27.94094204,40257.21381,8.116291935,3288.6955559999997,1.7478465090000002,35979.73763,7.253906238,16686.03023,3.364085085,78,0.157324991,5,0.010084899999999999,199,0.401380426,28,0.056475599999999994,387.5,0.7850199952,42,43,2.380952,0.08511619999999999,0.08711189999999999,2.344656,367,0.740234253,296,0.597028171,652.9673209,611.2947786000001,565.7680267000001,617.4356991000001,457552.041,13.83781227,24.74907847,65,89.421,0.5,0,0,1,12.27079455,45.14346778,6.775499067999999,3.2832366489999996,0.8580418872,23.386570000000003,19.04662,-18.55744,274760.4,218645.4,-20.42325,2.648824643,0.9536341646,0,13.0,4.5,6.2,7.8,0.8388169,0.9429190999999999,0.8229721,23.0,28.0,21.73913043,5.215419501,6.511627907,0.6986140398999999,0.37010944520000005,434.0,373.0,-14.05529954,0.8796055152,0.7562977502,-14.01853022,2.0,28.0,24.0,-14.28571429,858.0,654.0,31.19266055,1.7389436219999999,1.7396875859999998,0.04278252688999999,28.0,23.0,-17.85714286,,,,,,,6.0,9.0,50.0,74.0,105.0,41.89189189,0.1499788206,0.2128988305,41.95259683,4.0,3.0,-25.0,,,,,,,3.0,3.0,0.0,0.0,1.0,,0.0,,,0.0,,,0.0,1.0,,6.0,8.0,33.33333333,682000.0,686000.0,0.5865102639,0.0,1.0,11.3,33.1,33.9,42,0.08471345699999999,55.27403958,25.30337396,16.66575942,1.205834619,0.18407072510000003,0.01270148486,13.28010806,25.65962037,0,0,1,0.0
1814,29714.60161,46.57680081,12651.78068,19.83130975,622.0156524,2.542575427,7545.912025,11.82800449,4737.093441,7.425260499,7,0.112068137,1,0.0160097,25,0.40024334799999994,1,0.0160097,33.91666667,0.5135698531,8,6,-25.0,0.1263244,0.0908526,-28.079909999999998,34,0.544330953,34,0.544330953,737.1968602999999,665.5701353999999,611.6761203,558.6602609,377991.3488,21.06563829,16.78631702,66,83.523,0.0,0,0,1,11.03772707,56.65972945,9.302809573,6.464341676,2.156721175,22.42758,22.195429999999998,-1.035089,177539.5,244301.4,37.603970000000004,3.4910689360000005,2.007890844,0,12.1,4.6,12.4,12.4,0.9400685,1.079599,0.8055444,49.0,87.0,77.55102041,9.939148073,17.90123457,4.091416563,1.913221729,623.0,280.0,-55.05617978,9.973425543,4.2422956880000005,-57.46400603,2.0,16.0,53.0,231.25,18.0,42.0,-57.14285714,0.2881567573,0.2727190085,-5.357413412,16.0,52.0,225.0,18.0,,,0.2881567573,,,224.0,170.0,-24.10714286,2962.0,2255.0,-23.86900743,47.41779528,34.16563134,-27.94765943,1.0,0.0,-100.0,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,3.0,14.0,366.6666667,12.0,16.0,33.33333333,219000.0,304000.0,38.81278539,0.0,1.0,7.6,24.9,25.1,4,0.06403893599999999,52.84888004,3.210182297,34.52513441,1.122309826,5.857642209,0.20533880899999998,14.97249087,25.01841779,0,0,0,0.0
2080,875.8307536,2.067296307,381.37402099999997,0.9001888803,3704.374414,29.50752281,203.6590108,0.4807133333,137.8733435,0.3254339412,9,0.21289178,1,0.023654599999999998,14,0.331164991,5,0.118273211,17.83333333,0.41448770090000003,5,6,20.0,0.12055460000000001,0.1394538,15.67692,12,0.283855707,16,0.378474276,622.3082777000001,649.0934717,577.3736605,643.1449028,175596.171,15.61232719,5.75736833,72,95.714,0.0,0,1,1,9.703633786000001,28.43833185,13.75332742,3.148316525,0.5632504508,9.02,8.464514999999999,-6.158378,74820.9,60697.62,-18.87611,2.6309307790000003,1.0726917440000001,0,16.1,7.1,8.2,8.6,0.8643396000000001,0.9602624,0.8326966999999998,151.0,161.0,6.622516556,9.599491418,8.176739462,0.4483400211,0.5872159714999999,600.0,1203.0,100.5,14.34514417,27.91571913,94.60047802,5.0,71.0,80.0,12.67605634,401.0,399.0,0.5012531328000001,9.587338019,9.305239709,-2.942404975,68.0,80.0,17.64705882,382.0,,,9.133075121000001,,,59.0,54.0,-8.474576271,157.0,193.0,22.92993631,3.753646057,4.478581705,19.31283974,49.0,53.0,8.163265306,126.0,48.0,-61.9047619,3.012480275,1.113844155,-63.02567809,3.0,4.0,33.33333333,8.0,9.0,12.5,20720.0,29466.0,42.21042471,495.38564529999996,683.7610804,38.0260181,12.0,10.0,-16.66666667,7.0,21.0,200.0,,712000.0,,0.0,1.0,9.2,28.6,31.2,2,0.0473093,98.20846906,0.2903271491,0.7765661143000001,0.115658783,0.05192843318,0.044847283200000004,11.33220035,34.25152245,0,0,0,0.0
2073,218887.0888,27.2799329,56038.88947,6.984135761,7557.305531,2.263038983,55259.439289999995,6.88699276,30573.81252,3.8104191469999997,160,0.199464189,13,0.0162065,333,0.415134844,84,0.104718699,673.9166667000001,0.840255283,69,77,11.5942,0.0808428,0.09600539999999999,18.75565,610,0.760457222,610,0.760457222,622.3082777000001,649.0934717,577.3736605,643.1449028,351482.0568,15.61232719,22.62463224,72,95.714,0.0,0,1,1,9.703633786000001,37.40327434,4.888228129,3.148316525,0.5632504508,17.97801,16.140610000000002,-10.2203,222382.3,168121.8,-24.399639999999998,2.6309307790000003,1.0726917440000001,0,16.1,7.1,8.2,8.6,0.8643396000000001,0.9602624,0.8326966999999998,33.0,44.0,33.33333333,11.34020619,14.91525424,2.546331947,2.127299641,496.0,503.0,1.411290323,0.6185965591,0.6269350231,1.3479648290000001,4.0,31.0,30.0,-3.225806452,252.0,155.0,62.58064516,0.31428696149999996,0.3140907074,-0.06244422397000001,29.0,30.0,3.448275862,,154.0,,,0.19194432120000002,,27.0,16.0,-40.74074074,132.0,63.0,-52.27272727,0.1646265036,0.07852267685,-52.3025302,7.0,15.0,114.2857143,4.0,12.0,200.0,0.004988681928,0.01495670035,199.81266730000002,4.0,5.0,25.0,6.0,5.0,-16.66666667,50700.0,30398.0,-40.043392499999996,63.23154344,37.88781478,-40.08083194,1.0,7.0,600.0,3.0,8.0,166.66666669999998,10000.0,,,1.0,1.0,10.2,26.9,29.2,126,0.157078049,67.58357075,25.517776,2.5682537069999998,2.0040529730000003,0.151924165,0.05907469584,13.31835279,23.63486354,0,0,1,1.0
1590,4071.263126,19.24128326,1793.0099510000002,8.473982469,282.0654604,3.35952192,1060.751988,5.013242534,733.7619655,3.4678480339999997,2,0.094917185,1,0.047458600000000004,11,0.522044516,2,0.094917185,11.0,0.5301715828,3,3,0.0,0.1492611,0.14459229999999998,-3.128002,13,0.616961701,17,0.80679607,623.5205427999999,567.2954634,617.3390065000001,642.5256642999999,486186.1755,15.67025567,20.23567591,85,92.96799999999999,0.0,0,0,1,10.77667438,39.70269433,8.330752555,3.936181228,0.5794995640999999,,,,,,,2.507607414,1.05044108,0,20.9,6.9,8.3,9.0,0.9485940999999999,1.038527,0.8449965,36.0,58.0,61.11111111,2.603036876,4.277286136,0.19945420670000003,0.2248836108,258.0,470.0,82.17054264,12.43613227,22.63751084,82.03015497,0.0,9.0,50.0,455.5555556,96.0,879.0,-89.07849829,4.627398053,4.623832001,-0.07706386668,9.0,50.0,455.5555556,,874.0,,,42.09613717,,127.0,118.0,-7.086614172999999,9677.0,6869.0,-29.01725741,466.4513641,330.8448126,-29.07195946,5.0,16.0,220.0,3.0,,,0.1446061891,,,2.0,0.0,-100.0,5.0,19.0,280.0,23815.0,213516.0,796.5609910000001,1147.932131,10283.98035,795.8700664,12.0,2.0,-83.33333333,7.0,5.0,-28.57142857,35000.0,,,0.0,0.0,9.7,30.6,30.3,2,0.094917185,95.45347134,0.4726121272,1.587976747,0.486790491,0.6663830994,0.03780897018,16.42799754,24.87357626,0,0,0,0.0
1126,1457.671413,8.477298129,748.9318782,4.355521246,428.13184309999997,7.115370501,369.14525499999996,2.146817418,249.24646580000004,1.449528734,3,0.174114916,0,0.0,9,0.522344748,0,0.0,14.83333333,0.8814673956,3,3,0.0,0.18426389999999998,0.1782743,-3.25053,7,0.40626813700000003,5,0.29019152600000003,630.5034979,650.7235555999999,522.8837658,633.0858684,278253.4679,19.34435199,27.99747989,72,86.331,0.0,1,0,1,13.06603005,72.32524964,7.085116499999999,5.4276686320000005,0.5930442851,,,,,,,3.311319755,1.313646519,0,15.7,4.8,9.1,9.0,1.0959379999999999,0.9748207,1.040049,13.0,10.0,-23.07692308,5.439330544,3.389830508,0.02348796242,0.02948485742,18.0,21.0,16.66666667,1.049623885,1.24547773,18.65943103,0.0,12.0,8.0,-33.33333333,86.0,54.0,59.25925926,5.014869672,5.100527845,1.708083744,12.0,7.0,-41.66666667,86.0,,,5.014869672,,,2.0,6.0,200.0,,22.0,,,1.304786193,,1.0,0.0,-100.0,,0.0,,,0.0,,2.0,0.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,-100.0,1.0,5.0,400.0,,107000.0,,0.0,0.0,12.6,32.7,37.0,0,0.0,47.01366676,50.63681303,0.9944751381,0.22681011920000002,0.34312300090000003,0.005815644083,16.0162838,19.656876999999998,1,1,0,0.0
2650,3620.8754759999997,24.42576549,1540.215698,10.39001415,91.19316001,2.043315259,512.9549455,3.4603004960000003,362.71824330000004,2.446831107,4,0.270178994,1,0.067544748,10,0.6754474840000001,0,0.0,11.08333333,0.7275870368999999,4,3,-25.0,0.2653224,0.19694089999999997,-25.77299,7,0.472813239,10,0.6754474840000001,784.2561465,728.7686454,658.5372404,688.3563724999999,254275.0421,15.22302696,23.26744918,56,76.67399999999999,1.0,1,1,1,13.13134268,55.17090272,9.377738826,6.169233189,0.740451795,25.14742,,,94780.64,,,4.004688507,1.224744981,0,18.4,6.2,12.6,12.8,1.003679,0.9831601000000001,0.9444155000000001,27.0,9.0,-66.66666667,2.235099338,0.6987577640000001,0.5781052803,0.1050762709,142.0,29.0,-79.57746479,9.530201342,1.949186719,-79.54726612,0.0,1.0,2.0,100.0,,,,,,,1.0,2.0,100.0,,,,,,,7.0,12.0,71.42857143,25.0,53.0,112.0,1.6778523490000001,3.562306762,112.313483,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,5.0,150.0,20.0,27.0,35.0,248000.0,166000.0,-33.06451613,0.0,0.0,8.6,28.9,29.2,1,0.067544748,40.17808958,9.113599568,49.75715057,0.1686454398,0.2495952509,0.01349163519,13.95035078,19.98111171,1,1,0,0.0
1245,1523.473433,5.871029452999999,346.2281885,1.3342640890000002,243.72124010000002,2.239673223,386.1880619,1.488257975,233.4769068,0.8997530034000001,8,0.30688967300000003,0,0.0,20,0.767224183,6,0.230167255,22.75,0.8742266457,6,8,33.33333,0.23076039999999998,0.3074203,33.2206,21,0.805585392,30,1.150836274,491.9520601,523.8877861000001,542.1518701,598.4667472,157518.2958,18.35349874,17.37061158,84,100.0,1.0,1,1,1,9.142336596,35.81254372,9.559337841,2.828934032,0.5987124823,17.70796,21.77674,22.977120000000003,76737.44,70837.01,-7.689114999999999,2.440137027,0.8403540037,0,13.4,5.3,7.6,8.0,0.795895,0.9343761,0.7880003000000001,66.0,45.0,-31.81818182,19.64285714,15.15151515,7.17834728,3.539376828,549.0,351.0,-36.06557377,20.71776293,13.46323501,-35.01598095,3.0,21.0,26.0,23.80952381,108.0,168.0,-35.71428571,4.075625495,4.14253385,1.6416708219999998,21.0,26.0,23.80952381,108.0,163.0,50.92592593,4.075625495,6.25215757,53.40363281,47.0,29.0,-38.29787234,1196.0,788.0,-34.11371237,45.13377863,30.22515439,-33.03207641,7.0,8.0,14.28571429,11.0,20.0,81.81818182,0.4151100042,0.7671358981,84.80303786,0.0,0.0,0.0,2.0,1.0,-50.0,,,,,,,1.0,1.0,0.0,5.0,4.0,-20.0,13000.0,,,0.0,1.0,10.1,29.6,28.6,4,0.153444837,94.80904852,0.292882192,1.383482986,0.3815175922,1.383482986,0.04239084358,18.62499518,22.02782381,0,0,0,0.0
2447,749.0457771,6.371062151,318.13642660000005,2.705932012,285.6082978,5.796799224,126.167686,1.07312823,190.33791509999998,1.618932679,4,0.339587401,0,0.0,11,0.933865354,0,0.0,9.916666667000001,0.8495388218000001,6,6,0.0,0.5200659000000001,0.5140067,-1.165089,7,0.594277952,13,1.103659054,702.9736436000001,665.3183915,654.2676819,662.5783086,400858.3371,20.66661151,28.94020583,83,100.0,1.0,0,0,1,10.99078913,49.23167849,6.501182032999999,4.454458159,0.4580977832,27.80964,21.2161,-23.70955,53473.29,41275.91,-22.810229999999997,2.776762183,0.9540117028,0,16.2,6.9,8.9,10.1,0.9703046000000001,0.9722158999999999,0.9232891,10.0,5.0,-50.0,2.197802198,1.234567901,0.2701333784,0.13555144789999998,16.0,11.0,-31.25,1.36507124,0.9435580717000001,-30.87847401,0.0,10.0,3.0,-70.0,42.0,18.0,133.3333333,3.5833120039999997,3.602676274,0.5404014411,10.0,3.0,-70.0,42.0,18.0,-57.14285714,3.5833120039999997,1.5440041169999998,-56.91125653,0.0,8.0,,0.0,13.0,,0.0,1.115114085,,0.0,6.0,,0.0,13.0,,0.0,1.115114085,,0.0,0.0,0.0,1.0,0.0,-100.0,,0.0,,,0.0,,0.0,0.0,,7.0,5.0,-28.57142857,,9000.0,,0.0,1.0,12.4,29.4,36.3,1,0.08489685,93.11048737,2.866377477,2.619715914,0.21263927870000002,0.1956281364,0.05103342688999999,20.65152675,21.47656715,0,0,0,0.0
1392,2232.961564,10.30153886,674.8976073,3.113570803,186.0106701,2.1084863990000002,506.82366389999993,2.338178926,317.9705588,1.466924519,4,0.18404343399999998,0,0.0,13,0.598141161,2,0.09202171699999999,9.0,0.41907245299999996,4,4,0.0,0.1828739,0.1862544,1.84857,9,0.414097727,24,1.104260606,578.8291809,521.2382004,645.9141302999999,690.5203428,109785.1911,10.08867498,5.247739435,61,86.62200000000001,0.0,0,1,1,11.67903545,19.31965723,7.84211893,2.7083593639999997,1.036209315,12.90995,9.565127,-25.90885,70594.81,51355.17,-27.25362,2.6888007210000002,1.7739879159999998,0,10.6,4.8,5.7,7.1,0.873642,0.9790413,0.8255146000000001,47.0,35.0,-25.53191489,4.81557377,3.850385039,0.4063462125,0.3174795412,586.0,734.0,25.255972699999997,26.99465635,34.28624813,27.01124137,0.0,83.0,80.0,-3.614457831,4772.0,5609.0,-14.92244607,219.82679199999998,222.9073244,1.401345291,24.0,17.0,-29.16666667,349.0,530.0,51.86246418,16.0770223,24.75710015,53.99058167,15.0,20.0,33.33333333,397.0,377.0,-5.037783375,18.28818869,17.61023916,-3.707034824,8.0,3.0,-62.5,6.0,1.0,-83.33333333,0.2763957988,0.04671150972,-83.09977578,0.0,0.0,0.0,2.0,0.0,-100.0,,0.0,,,0.0,,6.0,2.0,-66.66666667,5.0,3.0,-40.0,10000.0,,,0.0,1.0,7.2,25.9,32.2,5,0.23005429300000002,95.552685,0.36907178450000006,2.731131205,0.42904594939999996,0.13378852189999998,0.0046133973060000005,17.03266285,23.31149659,0,0,1,0.0
3012,48213.83931,24.97311205,14908.332559999999,7.722003987000001,4237.784646,5.032938618,10134.935959999999,5.24954857,7393.882470999999,3.829777052,43,0.222624903,3,0.015531999999999999,96,0.497023039,9,0.0465959,218.75,1.138261725,37,34,-8.108108999999999,0.1938106,0.1769184,-8.715848,184,0.9526274920000001,129,0.667874709,552.5536071,595.6438373999999,434.9249921,503.47932869999994,275791.7314,18.38679794,20.96552248,85,77.738,1.0,0,1,1,11.41667358,43.77532883,9.004621401,5.118374394,0.8303764692,21.62725,18.81256,-13.01453,111589.6,106334.7,-4.709123,2.9157418739999996,1.242679735,0,11.2,4.7,6.5,7.4,1.082025,0.9486629000000001,1.055159,7.0,16.0,128.5714286,2.734375,7.619047619,0.9879253568,5.660377358,9.0,75.0,733.3333332999999,0.046788733269999994,0.3904175907,734.4265026,1.0,8.0,8.0,0.0,22.0,57.0,-61.40350877,0.1143724591,0.1145224933,0.1311803105,8.0,8.0,0.0,22.0,,,0.1143724591,,,4.0,10.0,150.0,7.0,22.0,214.28571430000002,0.03639123698999999,0.1145224933,214.69799530000003,0.0,1.0,,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,,0.0,,,0.0,1.0,12.8,30.6,32.7,21,0.10872379,88.55606719,7.225620652000001,0.9385537362999999,1.026607895,0.2009706676,0.01916472861,16.7380596,20.58084667,0,0,1,1.0
1437,7993.846805,14.36243991,2864.136831,5.145957151,306.5354542,1.42296655,2119.578511,3.808218965,794.0378182999999,1.4266373540000001,10,0.184512058,2,0.0369024,20,0.369024116,8,0.14760964599999998,39.5,0.6835565708,0,0,0.0,0.0,0.0,0.0,52,0.959462701,37,0.6826946140000001,588.6173312000001,627.3073381,371.8450513,439.7314537,468963.6144,21.89988113,12.43756513,65,85.195,0.0,1,0,1,13.74378556,41.81721005,10.15499733,6.771011885,0.770495624,,,,,,,3.776360131,1.291363538,0,16.7,7.6,11.3,12.4,1.01769,1.001391,0.9401653,14.0,21.0,50.0,2.8,4.952830189,0.06418485237,0.08389932082,14.0,21.0,50.0,0.2749410841,0.3629889548,32.024268400000004,0.0,17.0,13.0,-23.52941176,73.0,74.0,-1.351351351,1.433621367,1.261818748,-11.98382106,17.0,13.0,-23.52941176,73.0,74.0,1.369863014,1.433621367,1.2791039359999998,-10.77811998,24.0,13.0,-45.83333333,495.0,140.0,-71.71717172,9.721131186000001,2.419926365,-75.10653525,27.0,23.0,-14.81481481,277.0,268.0,-3.249097473,5.439905734,4.63243047,-14.84355251,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,7.0,2.0,-71.42857143,2.0,4.0,100.0,,,,0.0,,9.4,31.7,32.8,6,0.110707235,75.99266952,19.46530598,2.165007726,1.176829926,0.19583887309999998,0.03413705128,10.79449495,26.24600237,0,0,1,0.0
1198,42952.53557,25.69946005,6253.8665280000005,3.741827832,1121.0934539999998,1.8751772219999998,10907.77851,6.52636717,5850.4138140000005,3.5004330739999996,22,0.13171444300000001,1,0.00598702,46,0.275402926,6,0.0359221,63.16666667,0.3777526607,22,26,18.181820000000002,0.1295688,0.1554866,20.00313,103,0.616663074,94,0.562779893,683.2726453,642.9707513999999,728.9134721,733.0609625,245719.7824,12.11169053,6.256456895,59,90.035,1.0,0,1,1,7.590923238999999,10.95559323,3.614588218,2.707563745,0.8814666887,7.3829970000000005,8.202474,11.09952,56981.3,52753.58,-7.419478,2.568849288,0.8263739241,0,13.0,5.1,6.5,7.9,1.191763,0.9392296999999998,1.173844,145.0,119.0,-17.93103448,12.63066202,10.8974359,1.7859185869999998,2.964071052,1561.0,3309.0,111.9795003,9.325527212,19.79102496,112.224194,4.0,66.0,39.0,-40.90909091,3231.0,2653.0,21.78665662,19.30222833,19.32450941,0.1154326932,56.0,33.0,-41.07142857,628.0,513.0,-18.31210191,3.751717546,3.06823687,-18.21780737,54.0,24.0,-55.55555556,504.0,444.0,-11.9047619,3.010932553,2.65555004,-11.8030712,23.0,13.0,-43.47826087,24.0,20.0,-16.66666667,0.1433777406,0.11961937119999999,-16.57047276,2.0,2.0,0.0,8.0,6.0,-25.0,8672.0,17574.0,102.652214,51.80715694,105.10954140000001,102.88614090000002,20.0,13.0,-35.0,13.0,11.0,-15.38461538,43000.0,178000.0,313.95348839999997,0.0,1.0,8.6,27.2,27.9,24,0.143688483,91.20107219,3.128627329,2.610480213,1.437170175,0.1723168236,0.0281211483,13.04881113,24.67301686,0,0,1,0.0
1719,2137.1429780000003,13.57778258,571.7856125,3.632691312,67.59718487,1.062514695,545.1214652000001,3.4632875810000003,288.73589760000004,1.8344084980000002,4,0.25627883100000004,1,0.064069708,12,0.7688364940000001,1,0.064069708,14.0,0.8890582333,6,5,-16.66667,0.39044709999999994,0.3175208,-18.67764,9,0.576627371,12,0.7688364940000001,605.4428805,568.8101975,518.9839318,567.012693,187428.9571,9.495620772,9.434561626,66,79.024,1.0,0,0,1,13.55134283,27.61358624,8.998676665,3.2282860189999996,0.4638156448,13.647429999999998,12.51753,-8.279214,34953.35,39422.71,12.786660000000001,2.537265831,2.286183103,0,17.0,5.5,7.3,8.1,0.873642,0.9790413,0.8255146000000001,36.0,36.0,0.0,4.47761194,4.013377926,0.5115830116,0.3830305478,530.0,607.0,14.52830189,33.45748374,38.5274516,15.15346431,1.0,9.0,15.0,66.66666667,15.0,23.0,-34.782608700000004,0.9469099173000001,0.9520787051999999,0.5458584576,9.0,15.0,66.66666667,15.0,23.0,53.33333333,0.9469099173000001,1.459854015,54.170316299999996,18.0,12.0,-33.33333333,144.0,137.0,-4.8611111110000005,9.090335206,8.695652174,-4.34178744,2.0,5.0,150.0,,1.0,,,0.06347191367999999,,1.0,0.0,-100.0,2.0,4.0,100.0,,4961.0,,,314.8841638,,7.0,0.0,-100.0,4.0,5.0,25.0,139000.0,,,0.0,1.0,9.5,32.1,33.9,1,0.064069708,92.11562897,0.4320203304,5.730622618,0.4320203304,0.2858958069,0.1016518424,18.87547649,24.07878018,0,0,0,0.0
